META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-05 00:19:48 GMT+2; 2017-01-06 19:45; e70300-dr003
Deportivo La Coruna; 11/4; ; 27/10; 3; ; 11/4; 27/10; ; 13/5; 14/5; 5/2; 14/5; ; ; 11/4; 14/5; 11/4; 11/4; 5/2; 11/4; 11/4; 3; 5/2; 11/4; ; ; ; ; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-19 04:18:11 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 1; ; 21/20; 11/10; ; 11/10; 21/20; 11/10; 21/20; ; ; 21/20; 11/10; 1; 11/10; 1; 11/10; 1; 26/25; 21/20; 11/10; ; ; ; ; 
Draw; 11/5; ; 43/20; 11/5; ; 9/4; 23/10; ; 23/10; 11/5; 2; 9/4; ; ; 12/5; 12/5; 11/5; 9/4; 5/2; 9/4; 11/5; 131/50; 9/4; 9/4; ; ; ; ; 
Deportivo La Coruna; 11/4; ; 27/10; 3; ; 11/4; 27/10; ; 13/5; 14/5; 5/2; 14/5; ; ; 11/4; 14/5; 11/4; 11/4; 5/2; 11/4; 11/4; 3; 5/2; 11/4; ; ; ; ; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-19 08:18:31 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 1; ; 21/20; 11/10; ; 11/10; 21/20; 11/10; 21/20; ; ; 21/20; 11/10; 1; 11/10; 1; ; 1; 26/25; 21/20; 11/10; ; ; ; ; 
Draw; 11/5; ; 43/20; 11/5; ; 9/4; 23/10; ; 23/10; 11/5; 2; 9/4; ; ; 12/5; 12/5; 11/5; 9/4; 5/2; ; 11/5; 131/50; 9/4; 9/4; ; ; ; ; 
Deportivo La Coruna; 11/4; ; 27/10; 3; ; 11/4; 27/10; ; 13/5; 14/5; 5/2; 14/5; ; ; 11/4; 14/5; 11/4; 11/4; 5/2; ; 11/4; 3; 5/2; 11/4; ; ; ; ; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-19 12:18:26 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 1; ; 21/20; 11/10; ; 11/10; 21/20; 11/10; 21/20; ; ; 21/20; 11/10; 1; 11/10; 1; 11/10; 1; 26/25; 21/20; 11/10; ; ; ; ; 
Draw; 11/5; ; 43/20; 11/5; ; 9/4; 23/10; ; 23/10; 11/5; 2; 9/4; ; ; 12/5; 12/5; 11/5; 9/4; 5/2; 9/4; 11/5; 131/50; 9/4; 9/4; ; ; ; ; 
Deportivo La Coruna; 11/4; ; 27/10; 3; ; 11/4; 27/10; ; 13/5; 14/5; 5/2; 14/5; ; ; 11/4; 14/5; 11/4; 11/4; 5/2; 11/4; 11/4; 3; 5/2; 11/4; ; ; ; ; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-19 16:18:21 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 1; ; 21/20; 11/10; ; 11/10; 21/20; 11/10; 21/20; ; ; 23/20; 11/10; 1; 11/10; 1; 11/10; 1; 26/25; 21/20; 11/10; ; ; ; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 9/4; 9/4; ; 23/10; 11/5; 2; 9/4; ; ; 21/10; 9/4; 11/5; 9/4; 5/2; 9/4; 11/5; 131/50; 9/4; 9/4; ; ; ; 21/10; 
Deportivo La Coruna; 11/4; ; 11/4; 3; ; 11/4; 11/4; ; 13/5; 14/5; 13/5; 14/5; ; ; 14/5; 3; 11/4; 11/4; 5/2; 11/4; 11/4; 3; 5/2; 11/4; ; ; ; 11/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-19 20:18:57 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 1; ; 21/20; 11/10; ; 11/10; 21/20; 11/10; 21/20; ; ; 23/20; 11/10; 1; 11/10; 1; 11/10; 1; 21/20; 21/20; 11/10; 21/20; ; ; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 9/4; 9/4; ; 23/10; 11/5; 2; 9/4; ; ; 21/10; 9/4; 11/5; 9/4; 5/2; 9/4; 11/5; 131/50; 9/4; 9/4; 11/5; ; ; 21/10; 
Deportivo La Coruna; 11/4; ; 27/10; 3; ; 11/4; 11/4; ; 13/5; 14/5; 13/5; 14/5; ; ; 14/5; 3; 11/4; 11/4; 5/2; 11/4; 11/4; 74/25; 5/2; 11/4; 13/5; ; ; 11/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-20 00:18:40 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 1; ; 21/20; 11/10; ; 11/10; 21/20; 11/10; 21/20; ; ; 23/20; 11/10; 1; 11/10; 1; 11/10; 1; 21/20; 21/20; 11/10; 21/20; ; ; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 9/4; 9/4; ; 23/10; 11/5; 2; 9/4; ; ; 21/10; 9/4; 11/5; 9/4; 5/2; 9/4; 11/5; 131/50; 9/4; 9/4; 11/5; ; ; 21/10; 
Deportivo La Coruna; 11/4; ; 27/10; 3; ; 11/4; 11/4; ; 13/5; 14/5; 13/5; 14/5; ; ; 14/5; 3; 11/4; 11/4; 5/2; 11/4; 11/4; 74/25; 5/2; 11/4; 13/5; ; ; 11/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-20 04:18:32 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 1; ; 21/20; 11/10; ; 11/10; 21/20; 21/20; 21/20; ; ; 23/20; 11/10; 1; 11/10; 1; 11/10; 1; 53/50; 21/20; 11/10; 21/20; ; ; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 9/4; 9/4; ; 23/10; 11/5; 2; 9/4; ; ; 21/10; 9/4; 11/5; 9/4; 5/2; 9/4; 11/5; 131/50; 9/4; 9/4; 11/5; ; ; 21/10; 
Deportivo La Coruna; 11/4; ; 11/4; 3; ; 11/4; 11/4; ; 13/5; 14/5; 13/5; 14/5; ; ; 14/5; 3; 11/4; 11/4; 5/2; 11/4; 11/4; 147/50; 5/2; 11/4; 13/5; ; ; 11/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-20 08:18:35 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 1; ; 21/20; 11/10; ; 11/10; 21/20; 21/20; 21/20; ; ; 23/20; 11/10; 1; 11/10; 1; 11/10; 1; 53/50; 21/20; 11/10; 21/20; ; ; ; 
Draw; 11/5; ; 43/20; 11/5; ; 9/4; 9/4; ; 23/10; 11/5; 2; 9/4; ; ; 21/10; 9/4; 11/5; 9/4; 5/2; 9/4; 11/5; 131/50; 9/4; 9/4; 11/5; ; ; ; 
Deportivo La Coruna; 11/4; ; 11/4; 3; ; 11/4; 11/4; ; 13/5; 14/5; 13/5; 14/5; ; ; 14/5; 3; 11/4; 11/4; 5/2; 11/4; 11/4; 147/50; 5/2; 11/4; 13/5; ; ; ; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-20 12:19:00 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 1; ; 21/20; 11/10; ; 11/10; 21/20; 21/20; 21/20; ; ; 23/20; 11/10; 1; 11/10; 1; 11/10; 1; 53/50; 21/20; 11/10; 21/20; ; ; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 9/4; 9/4; ; 23/10; 11/5; 2; 9/4; ; ; 21/10; 9/4; 11/5; 9/4; 5/2; 9/4; 11/5; 131/50; 9/4; 9/4; 11/5; ; ; 21/10; 
Deportivo La Coruna; 11/4; ; 11/4; 3; ; 11/4; 11/4; ; 13/5; 14/5; 13/5; 14/5; ; ; 14/5; 3; 11/4; 11/4; 5/2; 11/4; 11/4; 147/50; 5/2; 11/4; 13/5; ; ; 11/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-20 16:19:12 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 1; ; 21/20; 11/10; ; 11/10; 21/20; 21/20; 21/20; ; ; 23/20; 11/10; 1; 11/10; 1; 11/10; 1; 107/100; 21/20; 11/10; 21/20; ; ; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 9/4; 9/4; ; 23/10; 11/5; 21/10; 9/4; ; ; 21/10; 12/5; 11/5; 9/4; 5/2; 9/4; 11/5; 66/25; 9/4; 9/4; 11/5; ; ; 21/10; 
Deportivo La Coruna; 11/4; ; 11/4; 3; ; 11/4; 11/4; ; 13/5; 14/5; 13/5; 14/5; ; ; 14/5; 14/5; 11/4; 11/4; 5/2; 11/4; 11/4; 143/50; 5/2; 11/4; 13/5; ; ; 11/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-20 20:19:15 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 1; ; 21/20; 11/10; ; 11/10; 21/20; 21/20; 21/20; ; ; 23/20; 11/10; 1; 11/10; 21/20; 11/10; 1; 107/100; 21/20; 11/10; 21/20; ; ; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 9/4; 9/4; ; 23/10; 11/5; 21/10; 9/4; ; ; 21/10; 12/5; 11/5; 9/4; 23/10; 9/4; 11/5; 66/25; 9/4; 9/4; 11/5; ; ; 21/10; 
Deportivo La Coruna; 11/4; ; 11/4; 3; ; 11/4; 11/4; ; 13/5; 14/5; 13/5; 14/5; ; ; 14/5; 14/5; 11/4; 11/4; 13/5; 11/4; 11/4; 143/50; 5/2; 11/4; 13/5; ; ; 11/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-21 00:18:40 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 1; ; 21/20; 11/10; ; 11/10; 21/20; 21/20; 21/20; ; ; 23/20; 11/10; 1; 11/10; 21/20; 11/10; 1; 107/100; 21/20; 11/10; 21/20; ; ; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 9/4; 9/4; ; 23/10; 11/5; 21/10; 9/4; ; ; 21/10; 9/4; 11/5; 9/4; 23/10; 9/4; 11/5; 66/25; 9/4; 9/4; 11/5; ; ; 21/10; 
Deportivo La Coruna; 11/4; ; 11/4; 3; ; 11/4; 11/4; ; 13/5; 14/5; 13/5; 14/5; ; ; 14/5; 3; 11/4; 11/4; 13/5; 11/4; 11/4; 143/50; 5/2; 11/4; 13/5; ; ; 11/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-21 04:18:27 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 1; ; 21/20; 11/10; ; 11/10; 21/20; 21/20; 21/20; ; ; 23/20; 11/10; 1; 11/10; 21/20; 11/10; 1; 107/100; 21/20; 11/10; 21/20; ; ; 21/20; 
Draw; 11/5; ; 43/20; 23/10; ; 9/4; 9/4; ; 23/10; 11/5; 21/10; 9/4; ; ; 21/10; 9/4; 11/5; 9/4; 23/10; 9/4; 11/5; 51/20; 9/4; 9/4; 11/5; ; ; 21/10; 
Deportivo La Coruna; 11/4; ; 11/4; 14/5; ; 11/4; 11/4; ; 13/5; 14/5; 13/5; 14/5; ; ; 14/5; 3; 11/4; 11/4; 13/5; 11/4; 11/4; 3; 5/2; 11/4; 13/5; ; ; 11/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-21 08:18:43 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 1; ; 21/20; 11/10; ; 11/10; 21/20; 21/20; 21/20; ; ; 23/20; 11/10; 1; 11/10; 21/20; 11/10; 1; 107/100; 21/20; 11/10; 21/20; ; ; 21/20; 
Draw; 11/5; ; 43/20; 23/10; ; 9/4; 9/4; ; 23/10; 11/5; 21/10; 9/4; ; ; 21/10; 9/4; 11/5; 9/4; 23/10; 9/4; 11/5; 51/20; 9/4; 9/4; 11/5; ; ; 21/10; 
Deportivo La Coruna; 11/4; ; 11/4; 14/5; ; 11/4; 11/4; ; 13/5; 14/5; 13/5; 14/5; ; ; 14/5; 3; 14/5; 11/4; 13/5; 11/4; 14/5; 3; 5/2; 11/4; 13/5; ; ; 11/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-21 12:18:44 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 1; ; 21/20; 11/10; ; 11/10; 21/20; 21/20; 21/20; ; ; 23/20; 11/10; 1; 11/10; 21/20; 11/10; 1; 107/100; 21/20; 11/10; 21/20; ; ; 21/20; 
Draw; 11/5; ; 43/20; 23/10; ; 9/4; 9/4; ; 23/10; 11/5; 21/10; 9/4; ; ; 21/10; 9/4; 11/5; 9/4; 23/10; 9/4; 11/5; 51/20; 9/4; 9/4; 11/5; ; ; 21/10; 
Deportivo La Coruna; 11/4; ; 11/4; 14/5; ; 11/4; 11/4; ; 13/5; 14/5; 13/5; 14/5; ; ; 14/5; 3; 11/4; 11/4; 13/5; 11/4; 11/4; 3; 5/2; 11/4; 13/5; ; ; 11/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-21 16:18:50 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 1; ; 21/20; 11/10; ; 11/10; 21/20; 21/20; 21/20; ; ; 23/20; 11/10; 1; 11/10; 21/20; 11/10; 1; 107/100; 21/20; 11/10; 21/20; ; ; 21/20; 
Draw; 11/5; ; 43/20; 23/10; ; 9/4; 9/4; ; 23/10; 11/5; 21/10; 9/4; ; ; 21/10; 9/4; 11/5; 9/4; 23/10; 9/4; 11/5; 51/20; 9/4; 9/4; 11/5; ; ; 21/10; 
Deportivo La Coruna; 11/4; ; 11/4; 14/5; ; 11/4; 11/4; ; 13/5; 14/5; 13/5; 14/5; ; ; 14/5; 3; 11/4; 11/4; 13/5; 11/4; 11/4; 3; 5/2; 11/4; 13/5; ; ; 11/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-21 20:20:47 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 1; ; 21/20; 11/10; ; 11/10; 21/20; 21/20; 21/20; ; ; 23/20; 11/10; 1; 11/10; 21/20; 11/10; 1; 107/100; 21/20; 11/10; 21/20; ; 1/100; 21/20; 
Draw; 11/5; ; 43/20; 23/10; ; 9/4; 9/4; ; 23/10; 11/5; 21/10; 9/4; ; ; 21/10; 9/4; 11/5; 9/4; 23/10; 9/4; 11/5; 51/20; 9/4; 9/4; 11/5; ; 1/100; 21/10; 
Deportivo La Coruna; 11/4; ; 11/4; 14/5; ; 11/4; 11/4; ; 13/5; 14/5; 13/5; 14/5; ; ; 14/5; 3; 11/4; 11/4; 13/5; 11/4; 11/4; 3; 5/2; 11/4; 13/5; ; 1/100; 11/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-22 00:18:33 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 21/20; ; 21/20; 11/10; ; 11/10; 21/20; 21/20; 21/20; ; ; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 107/100; 21/20; 11/10; 11/10; ; 20/21; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 9/4; 9/4; ; 23/10; 11/5; 21/10; 9/4; ; ; 21/10; 12/5; 11/5; 9/4; 23/10; 9/4; 11/5; 51/20; 9/4; 9/4; 11/5; ; 19/10; 21/10; 
Deportivo La Coruna; 11/4; ; 11/4; 14/5; ; 11/4; 11/4; ; 13/5; 11/4; 13/5; 14/5; ; ; 14/5; 14/5; 45/17; 11/4; 13/5; 11/4; 45/17; 3; 5/2; 11/4; 13/5; ; 12/5; 11/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-22 04:18:29 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 21/20; ; 21/20; 11/10; ; 11/10; 21/20; 21/20; 21/20; ; ; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 107/100; 21/20; 11/10; 11/10; ; 1/100; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 9/4; 9/4; ; 23/10; 11/5; 21/10; 9/4; ; ; 21/10; 12/5; 11/5; 9/4; 23/10; 9/4; 11/5; 51/20; 9/4; 9/4; 11/5; ; 1/100; 21/10; 
Deportivo La Coruna; 11/4; ; 11/4; 14/5; ; 11/4; 11/4; ; 13/5; 11/4; 13/5; 14/5; ; ; 14/5; 14/5; 45/17; 11/4; 13/5; 11/4; 45/17; 3; 5/2; 11/4; 13/5; ; 1/100; 11/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-22 08:18:20 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 21/20; ; 21/20; 11/10; ; 11/10; 21/20; 21/20; 21/20; ; ; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 107/100; 21/20; 11/10; 11/10; ; 1/100; 20/21; 
Draw; 11/5; ; 43/20; 11/5; ; 9/4; 9/4; ; 23/10; 11/5; 21/10; 9/4; ; ; 21/10; 12/5; 11/5; 9/4; 23/10; 9/4; 11/5; 51/20; 9/4; 9/4; 11/5; ; 1/100; 19/10; 
Deportivo La Coruna; 11/4; ; 11/4; 14/5; ; 11/4; 11/4; ; 13/5; 11/4; 13/5; 14/5; ; ; 14/5; 14/5; 45/17; 11/4; 13/5; 11/4; 45/17; 3; 5/2; 11/4; 13/5; ; 1/100; 2; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-22 12:18:29 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 21/20; ; 21/20; 11/10; ; 11/10; 21/20; 21/20; 21/20; ; 11/10; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 107/100; 21/20; 11/10; 11/10; ; 1/33; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 9/4; 9/4; ; 23/10; 11/5; 21/10; 9/4; ; 12/5; 21/10; 12/5; 11/5; 9/4; 23/10; 9/4; 11/5; 51/20; 9/4; 9/4; 11/5; ; 1/100; 21/10; 
Deportivo La Coruna; 11/4; ; 11/4; 14/5; ; 11/4; 11/4; ; 13/5; 11/4; 13/5; 14/5; ; 5/2; 14/5; 14/5; 45/17; 11/4; 13/5; 11/4; 45/17; 3; 5/2; 11/4; 13/5; ; 1/33; 11/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-22 16:18:34 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 21/20; ; 21/20; 11/10; ; 11/10; 21/20; 21/20; 21/20; ; 11/10; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 107/100; 21/20; 11/10; 11/10; ; 1/33; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 9/4; 9/4; ; 23/10; 11/5; 21/10; 9/4; ; 12/5; 21/10; 12/5; 11/5; 9/4; 23/10; 9/4; 11/5; 51/20; 9/4; 9/4; 11/5; ; 1/100; 21/10; 
Deportivo La Coruna; 11/4; ; 11/4; 14/5; ; 11/4; 11/4; ; 13/5; 11/4; 13/5; 14/5; ; 5/2; 14/5; 14/5; 45/17; 11/4; 13/5; 11/4; 45/17; 3; 5/2; 11/4; 13/5; ; 1/33; 11/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-22 20:18:35 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 21/20; ; 21/20; 11/10; ; 11/10; 21/20; 21/20; 21/20; ; 1; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 107/100; 21/20; 11/10; 11/10; ; 1/33; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 9/4; 9/4; ; 23/10; 11/5; 21/10; 9/4; ; 23/10; 21/10; 12/5; 11/5; 9/4; 23/10; 9/4; 11/5; 51/20; 9/4; 9/4; 11/5; ; 1/100; 21/10; 
Deportivo La Coruna; 11/4; ; 11/4; 14/5; ; 11/4; 11/4; ; 13/5; 11/4; 13/5; 14/5; ; 27/10; 14/5; 14/5; 45/17; 11/4; 13/5; 11/4; 45/17; 3; 5/2; 11/4; 13/5; ; 1/33; 11/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-23 00:18:22 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 21/20; ; 21/20; 11/10; ; 11/10; 21/20; 11/10; 21/20; 21/20; 1; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 21/20; ; 11/10; 11/10; ; 1/10; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 9/4; 9/4; ; 23/10; 11/5; 21/10; 9/4; 9/4; 23/10; 21/10; 12/5; 11/5; 9/4; 23/10; 9/4; 11/5; 13/5; ; 9/4; 11/5; ; 1/100; 21/10; 
Deportivo La Coruna; 11/4; ; 11/4; 14/5; ; 11/4; 11/4; ; 13/5; 11/4; 13/5; 14/5; 11/4; 27/10; 14/5; 14/5; 45/17; 11/4; 13/5; 11/4; 45/17; 3; ; 11/4; 13/5; ; 1/33; 11/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-23 04:18:09 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 21/20; ; 21/20; 11/10; ; 11/10; 21/20; 11/10; 21/20; 21/20; 1; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 11/10; ; 20/21; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 9/4; 9/4; ; 23/10; 11/5; 21/10; 9/4; 9/4; 23/10; 21/10; 12/5; 11/5; 9/4; 23/10; 9/4; 11/5; 13/5; 9/4; 9/4; 11/5; ; 2; 21/10; 
Deportivo La Coruna; 11/4; ; 11/4; 14/5; ; 11/4; 11/4; ; 13/5; 11/4; 13/5; 14/5; 11/4; 27/10; 14/5; 14/5; 45/17; 11/4; 13/5; 11/4; 45/17; 141/50; 5/2; 11/4; 13/5; ; 5/2; 11/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-23 08:18:07 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 21/20; ; 21/20; 11/10; ; 11/10; 21/20; 11/10; 21/20; 21/20; 1; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; ; 11/10; 21/20; 11/10; 11/10; ; 20/21; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 9/4; 9/4; ; 23/10; 11/5; 21/10; 9/4; 9/4; 23/10; 21/10; 12/5; 11/5; 9/4; 23/10; 9/4; ; 13/5; 9/4; 9/4; 11/5; ; 2; 21/10; 
Deportivo La Coruna; 11/4; ; 11/4; 14/5; ; 11/4; 11/4; ; 13/5; 11/4; 13/5; 14/5; 11/4; 27/10; 14/5; 14/5; 45/17; 11/4; 13/5; 11/4; ; 141/50; 5/2; 11/4; 13/5; ; 5/2; 11/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-23 12:18:13 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 21/20; ; 21/20; 11/10; ; 11/10; 21/20; 11/10; 21/20; 21/20; 1; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; ; 11/10; 21/20; 11/10; 11/10; ; 20/21; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 9/4; 9/4; ; 23/10; 11/5; 21/10; 9/4; 9/4; 23/10; 21/10; 12/5; 11/5; 9/4; 23/10; 9/4; ; 13/5; 9/4; 9/4; 11/5; ; 2; 21/10; 
Deportivo La Coruna; 11/4; ; 11/4; 14/5; ; 11/4; 11/4; ; 13/5; 11/4; 13/5; 14/5; 11/4; 27/10; 14/5; 14/5; 45/17; 11/4; 13/5; 11/4; ; 141/50; 5/2; 11/4; 13/5; ; 5/2; 12/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-23 16:18:14 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 21/20; ; 21/20; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 1; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; ; 11/10; 21/20; 11/10; 11/10; ; 8/11; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 9/4; 9/4; 11/5; 23/10; 11/5; 21/10; 9/4; 9/4; 23/10; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; ; 13/5; 9/4; 9/4; 11/5; ; 2; 21/10; 
Deportivo La Coruna; 11/4; ; 11/4; 14/5; ; 11/4; 11/4; 12/5; 13/5; 11/4; 13/5; 14/5; 11/4; 27/10; 14/5; 14/5; 45/17; 11/4; 13/5; 11/4; ; 141/50; 5/2; 11/4; 13/5; ; 5/2; 12/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-23 20:18:14 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 21/20; ; 21/20; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 1; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; ; 53/50; 21/20; 11/10; 11/10; ; 5/6; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 9/4; 9/4; 11/5; 23/10; 11/5; 21/10; 9/4; 9/4; 23/10; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; ; 13/5; 9/4; 9/4; 11/5; ; 2; 21/10; 
Deportivo La Coruna; 11/4; ; 11/4; 14/5; ; 11/4; 11/4; 12/5; 13/5; 11/4; 13/5; 14/5; 11/4; 27/10; 14/5; 14/5; 45/17; 11/4; 13/5; 11/4; ; 59/20; 5/2; 11/4; 13/5; ; 5/2; 12/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-24 00:18:07 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 21/20; ; 23/20; 21/20; ; 21/20; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 1; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; ; 107/100; 21/20; 11/10; 11/10; ; 10/11; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 9/4; 9/4; 11/5; 23/10; 11/5; 21/10; 9/4; 9/4; 23/10; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; ; 13/5; 9/4; 9/4; 11/5; ; 2; 21/10; 
Deportivo La Coruna; 11/4; ; 11/4; 14/5; ; 11/4; 11/4; 12/5; 13/5; 11/4; 13/5; 14/5; 11/4; 27/10; 14/5; 14/5; 45/17; 11/4; 13/5; 11/4; ; 73/25; 5/2; 11/4; 13/5; ; 5/2; 23/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-24 04:18:07 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; ; 23/20; 21/20; ; 21/20; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; ; 107/100; 21/20; 11/10; 11/10; ; 20/21; 21/20; 
