META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-12 00:18:08 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 10/11; 1; 20/21; 1; 19/20; 1; 10/11; 10/11; 20/21; 1; 1; 19/20; 1; 1; 1; 19/20; 1; 19/20; 1; 19/20; 51/50; 1; 1; 1; ; 20/21; 20/21; 1
Draw; 5/2; 5/2; 5/2; 5/2; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 53/20; 27/10; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 13/5; 13/5; ; 13/5; 13/5; 27/10
Osasuna; 11/4; 11/4; 14/5; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 11/4; 11/4; 11/4; 57/20; 3; 11/4; 14/5; 11/4; 14/5; 29/10; 14/5; 11/4; 3; 14/5; 14/5; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-09 06:24:44 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 1; 20/21; 1; 19/20; 1; 10/11; 10/11; 20/21; 1; 1; 19/20; 1; 1; 1; 19/20; 1; 19/20; 1; 19/20; 51/50; 1; 1; 1; ; 20/21; 20/21; 1
Draw; 5/2; 13/5; 5/2; 5/2; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 53/20; 27/10; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 13/5; 13/5; ; 13/5; 13/5; 27/10
Osasuna; 11/4; 11/4; 14/5; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 11/4; 11/4; 11/4; 57/20; 3; 11/4; 14/5; 11/4; 14/5; 29/10; 14/5; 11/4; 3; 14/5; 14/5; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-09 07:45:17 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 19/20; 20/21; 1; 19/20; 20/21; 10/11; 10/11; 10/11; 19/20; 1; 19/20; 1; 1; 1; 19/20; 1; 19/20; 1; 19/20; 51/50; 19/20; 1; 1; ; 20/21; 20/21; 1
Draw; 5/2; 13/5; 5/2; 12/5; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 13/5; 13/5; 53/20; 27/10; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 13/5; 13/5; ; 13/5; 13/5; 11/4
Osasuna; 11/4; 11/4; 29/10; 3; 11/4; 14/5; 3; 11/4; 14/5; 14/5; 11/4; 11/4; 29/10; 3; 11/4; 14/5; 37/13; 14/5; 29/10; 14/5; 37/13; 3; 14/5; 14/5; 14/5; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-09 08:18:36 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 19/20; 20/21; 1; 19/20; 20/21; 10/11; 10/11; 10/11; 19/20; 1; 19/20; 1; 1; 1; 19/20; 1; 19/20; 1; 19/20; 51/50; 19/20; 1; 1; ; 20/21; 20/21; 1
Draw; 5/2; 13/5; 5/2; 13/5; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 13/5; 13/5; 53/20; 27/10; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 13/5; 13/5; ; 13/5; 13/5; 27/10
Osasuna; 11/4; 11/4; 29/10; 11/4; 11/4; 14/5; 3; 11/4; 14/5; 14/5; 11/4; 11/4; 29/10; 3; 11/4; 14/5; 37/13; 14/5; 29/10; 14/5; 37/13; 3; 14/5; 14/5; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-09 09:45:17 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; 19/20; 19/20; 20/21; 19/20; 19/20; 20/21; 10/11; 10/11; 10/11; 19/20; 1; 10/11; 19/20; 1; 19/20; 19/20; 19/20; 19/20; 20/21; 19/20; 51/50; 19/20; 19/20; 19/20; ; 20/21; 20/21; 1
Draw; 5/2; 13/5; 5/2; 5/2; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 13/5; 13/5; 53/20; 13/5; 5/2; 13/5; 13/5; 45/17; 13/5; 13/5; 13/5; 27/10; 13/5; 45/17; 13/5; ; 13/5; 13/5; 27/10
Osasuna; 16/5; 11/4; 29/10; 14/5; 3; 14/5; 3; 11/4; 14/5; 14/5; 11/4; 11/4; 3; 3; 11/4; 3; 37/13; 3; 29/10; 3; 37/13; 3; 14/5; 3; 3; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-09 11:45:11 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; 10/11; 1; 20/21; 19/20; 19/20; 19/20; 10/11; 10/11; 10/11; 10/11; 19/20; 10/11; 19/20; 1; 19/20; 19/20; 19/20; 10/11; 20/21; 19/20; 49/50; 19/20; 19/20; 19/20; ; 10/11; 20/21; 20/21
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 27/10; 11/4; 5/2; 13/5; 5/2; 13/5; 13/5; 53/20; 13/5; 11/4; 13/5; 13/5; 45/17; 13/5; 13/5; 13/5; 137/50; 13/5; 45/17; 13/5; ; 13/5; 27/10; 11/4
Osasuna; 16/5; 14/5; 3; 3; 3; 3; 3; 11/4; 14/5; 14/5; 14/5; 3; 3; 3; 14/5; 3; 29/10; 3; 3; 3; 29/10; 61/20; 14/5; 3; 14/5; ; 3; 3; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-09 12:18:46 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; 10/11; 19/20; 20/21; 19/20; 19/20; 19/20; 10/11; 10/11; 10/11; 10/11; 19/20; 10/11; 19/20; 19/20; 19/20; 10/11; 19/20; 10/11; 20/21; 10/11; 49/50; 19/20; 19/20; 19/20; ; 10/11; 20/21; 20/21
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 27/10; 11/4; 5/2; 13/5; 13/5; 13/5; 13/5; 53/20; 13/5; 11/4; 13/5; 13/5; 45/17; 13/5; 13/5; 13/5; 137/50; 13/5; 45/17; 13/5; ; 13/5; 27/10; 11/4
Osasuna; 16/5; 14/5; 31/10; 3; 3; 3; 3; 11/4; 14/5; 14/5; 3; 3; 3; 3; 3; 3; 56/19; 3; 3; 3; 56/19; 61/20; 14/5; 3; 3; ; 3; 3; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-09 12:40:13 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; 10/11; 19/20; 20/21; 19/20; 19/20; 19/20; 10/11; 10/11; 10/11; 10/11; 19/20; 10/11; 19/20; 19/20; 19/20; 10/11; 19/20; 10/11; 20/21; 10/11; 97/100; 19/20; 19/20; 19/20; ; 10/11; 20/21; 20/21
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 27/10; 11/4; 5/2; 13/5; 13/5; 13/5; 13/5; 53/20; 13/5; 11/4; 13/5; 13/5; 45/17; 13/5; 13/5; 13/5; 137/50; 13/5; 45/17; 13/5; ; 13/5; 27/10; 11/4
Osasuna; 16/5; 14/5; 31/10; 3; 3; 3; 3; 11/4; 14/5; 14/5; 3; 3; 3; 16/5; 3; 3; 56/19; 3; 3; 3; 56/19; 31/10; 14/5; 3; 3; ; 3; 3; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-09 13:45:12 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; 10/11; 19/20; 20/21; 19/20; 19/20; 37/40; 10/11; 10/11; 10/11; 10/11; 19/20; 10/11; 19/20; 19/20; 19/20; 10/11; 19/20; 10/11; 20/21; 10/11; 97/100; 19/20; 19/20; 19/20; ; 10/11; 10/11; 20/21
Draw; 5/2; 13/5; 13/5; 11/4; 13/5; 27/10; 11/4; 5/2; 13/5; 13/5; 13/5; 13/5; 53/20; 13/5; 11/4; 13/5; 13/5; 45/17; 13/5; 13/5; 13/5; 137/50; 13/5; 45/17; 13/5; ; 13/5; 13/5; 11/4
Osasuna; 16/5; 29/10; 31/10; 14/5; 3; 3; 31/10; 11/4; 14/5; 14/5; 3; 3; 3; 16/5; 3; 3; 56/19; 3; 3; 3; 56/19; 31/10; 3; 3; 3; ; 3; 3; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-09 15:45:11 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; 10/11; 19/20; 10/11; 19/20; 10/11; 37/40; 10/11; 10/11; 10/11; 10/11; 19/20; 10/11; 19/20; 19/20; 19/20; 10/11; 19/20; 10/11; 20/21; 10/11; 97/100; 10/11; 19/20; 19/20; ; 10/11; 10/11; 20/21
Draw; 11/4; 13/5; 27/10; 13/5; 11/4; 11/4; 11/4; 5/2; 13/5; 13/5; 13/5; 13/5; 27/10; 29/10; 11/4; 13/5; 45/17; 45/17; 13/5; 13/5; 45/17; 137/50; 13/5; 45/17; 11/4; ; 13/5; 13/5; 11/4
Osasuna; 29/10; 29/10; 31/10; 3; 11/4; 3; 31/10; 11/4; 14/5; 14/5; 3; 3; 3; 14/5; 3; 3; 29/10; 3; 3; 3; 29/10; 31/10; 3; 3; 3; ; 3; 3; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-09 16:19:22 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; 10/11; 19/20; 10/11; 10/11; 10/11; 37/40; 10/11; 10/11; 10/11; 10/11; 19/20; 10/11; 19/20; 19/20; 10/11; 10/11; 19/20; 10/11; 20/21; 10/11; 24/25; 10/11; 19/20; 19/20; ; 10/11; 10/11; 20/21
Draw; 11/4; 13/5; 27/10; 13/5; 11/4; 11/4; 11/4; 5/2; 13/5; 13/5; 13/5; 13/5; 27/10; 14/5; 11/4; 11/4; 45/17; 45/17; 13/5; 13/5; 45/17; 69/25; 13/5; 45/17; 11/4; ; 13/5; 13/5; 11/4
Osasuna; 29/10; 29/10; 31/10; 3; 3; 3; 31/10; 11/4; 14/5; 14/5; 3; 3; 3; 3; 3; 3; 56/19; 3; 3; 3; 56/19; 31/10; 3; 3; 3; ; 3; 3; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-09 17:45:17 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 5/6; 10/11; 10/11; 20/23; 9/10; 9/10; 9/10; 10/11; 9/10; 17/20; 10/11; 10/11; 17/20; 10/11; 19/20; 10/11; 13/15; 10/11; 9/10; 13/15; 47/50; 5/6; 9/10; 10/11; ; 5/6; 9/10; 10/11
Draw; 11/4; 13/5; 27/10; 13/5; 11/4; 14/5; 14/5; 5/2; 13/5; 13/5; 13/5; 13/5; 11/4; 14/5; 11/4; 11/4; 11/4; 13/5; 14/5; 11/4; 57/20; 27/10; 14/5; 14/5; ; 27/10; 27/10; 14/5
Osasuna; 16/5; 29/10; 16/5; 16/5; 3; 3; 16/5; 11/4; 14/5; 3; 3; 16/5; 16/5; 10/3; 3; 3; 3; 3; 3; 3; 31/10; 3; 31/10; 3; ; 3; 3; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-09 18:26:10 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 5/6; 17/20; 9/10; 20/23; 17/20; 17/20; 20/23; 5/6; 5/6; 17/20; 17/20; 10/11; 17/20; 17/20; 19/20; 11/13; 13/15; 11/13; 9/10; 13/15; 89/100; 5/6; 9/10; 17/20; ; 5/6; 5/6; 10/11
Draw; 11/4; 11/4; 11/4; 13/5; 11/4; 14/5; 14/5; 13/5; 13/5; 13/5; 11/4; 13/5; 11/4; 14/5; 14/5; 11/4; 27/10; 27/10; 14/5; 27/10; 72/25; 11/4; 14/5; 11/4; ; 11/4; 11/4; 14/5
Osasuna; 16/5; 3; 10/3; 16/5; 16/5; 16/5; 33/10; 16/5; 3; 3; 3; 16/5; 16/5; 17/5; 3; 10/3; 58/19; 16/5; 3; 58/19; 33/10; 3; 31/10; 16/5; ; 3; 3; 10/3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-09 19:45:13 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 5/6; 17/20; 17/20; 20/23; 17/20; 17/20; 17/20; 5/6; 5/6; 5/6; 17/20; 10/11; 5/6; 17/20; 17/20; 11/13; 5/6; 11/13; 5/6; 5/6; 22/25; 5/6; 11/13; 17/20; ; 5/6; 5/6; 5/6
Draw; 11/4; 11/4; 11/4; 13/5; 11/4; 14/5; 14/5; 13/5; 11/4; 13/5; 11/4; 13/5; 14/5; 14/5; 14/5; 11/4; 11/4; 27/10; 14/5; 11/4; 72/25; 11/4; 37/13; 14/5; ; 11/4; 11/4; 14/5
Osasuna; 16/5; 3; 10/3; 10/3; 10/3; 33/10; 17/5; 16/5; 3; 3; 3; 16/5; 16/5; 17/5; 10/3; 10/3; 41/13; 31/10; 3; 41/13; 67/20; 3; 13/4; 16/5; ; 10/3; 10/3; 7/2
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-09 20:19:11 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 3/4; 17/20; 17/20; 20/23; 5/6; 17/20; 17/20; 5/6; 5/6; 5/6; 17/20; 10/11; 5/6; 5/6; 17/20; 11/13; 5/6; 11/13; 5/6; 5/6; 22/25; 5/6; 11/13; 17/20; ; 5/6; 5/6; 5/6
Draw; 14/5; 11/4; 14/5; 13/5; 11/4; 14/5; 14/5; 13/5; 11/4; 13/5; 11/4; 13/5; 14/5; 29/10; 14/5; 11/4; 11/4; 27/10; 14/5; 11/4; 72/25; 27/10; 14/5; 14/5; ; 11/4; 11/4; 14/5
Osasuna; 10/3; 3; 17/5; 10/3; 10/3; 10/3; 17/5; 16/5; 3; 3; 3; 16/5; 16/5; 18/5; 10/3; 10/3; 41/13; 31/10; 3; 13/4; 67/20; 10/3; 13/4; 16/5; ; 10/3; 10/3; 7/2
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-09 21:45:17 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 17/20; ; ; ; ; 19/20; ; ; ; ; ; ; ; ; ; ; 9/10; 10/11; ; 9/10; ; ; ; ; ; ; ; 
Draw; 27/10; ; ; ; ; 27/10; ; ; ; ; ; ; ; ; ; ; 5/2; 13/5; ; 5/2; ; ; ; ; ; ; ; 
Osasuna; 3; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; ; 56/19; 11/4; ; 56/19; ; ; ; ; ; ; ; 
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-09 23:45:07 GMT+2; 2017-01-09 19:45; In Play; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/200; ; ; ; 
Valencia; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 66; ; ; ; 
Osasuna; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 80; ; ; ; 
