META; english/premier-league/swansea-v-man-utd; 2017-06-15 14:15:44 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Man Utd ; 4/11; 4/11; 4/11; 1/3; 4/11; 4/11; 4/11; 4/11; 7/19; 4/11; 4/11; 4/11; 7/20; 4/11; 4/11; 4/11; 6/17; 6/17; 4/11; 39/100; 4/11; 6/17; 1/3; ; 4/11; ; 4/11; ; 4/11
Draw; 7/2; 18/5; 18/5; 15/4; 10/3; 4; 15/4; 7/2; 54/13; 18/5; 15/4; 7/2; 7/2; 19/5; 4; 15/4; 18/5; 4; 15/4; 4; 39/10; 4; 15/4; ; 7/2; ; 7/2; ; 4
Swansea; 17/2; 8; 17/2; 9; 9; 17/2; 19/2; 9; 9; 17/2; 9; 17/2; 17/2; 9; 15/2; 9; 31/4; 9; 37/4; 19/2; 39/5; 9; 10; ; 9; ; 19/2; ; 9
META; english/premier-league/swansea-v-man-utd; 2017-08-17 02:16:16 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd ; 4/11; 4/11; 4/11; 1/3; 4/11; 4/11; 4/11; 1/3; 7/19; 4/11; 4/11; 4/11; 7/20; 1/3; 4/11; 4/11; 6/17; 6/17; 4/11; 39/100; 4/11; 6/17; 1/3; ; 4/11; ; 4/11; ; 4/11
Draw; 7/2; 18/5; 18/5; 15/4; 10/3; 4; 19/5; 7/2; 54/13; 18/5; 15/4; 7/2; 7/2; 19/5; 4; 15/4; 18/5; 4; 15/4; 4; 39/10; 4; 15/4; ; 7/2; ; 7/2; ; 4
Swansea; 17/2; 17/2; 17/2; 9; 9; 17/2; 19/2; 9; 9; 17/2; 9; 17/2; 17/2; 9; 15/2; 9; 31/4; 9; 37/4; 19/2; 39/5; 9; 10; ; 9; ; 19/2; ; 49/5
META; english/premier-league/swansea-v-man-utd; 2017-08-17 10:16:18 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd ; 4/11; 4/11; 4/11; 1/3; 4/11; 4/11; 4/11; 1/3; 7/19; 4/11; 4/11; 4/11; 1/3; 1/3; 4/11; 4/11; 6/17; 6/17; 4/11; 39/100; 4/11; 6/17; 1/3; 1/3; 4/11; ; 4/11; ; 4/11
Draw; 7/2; 18/5; 37/10; 15/4; 4; 4; 19/5; 7/2; 54/13; 18/5; 15/4; 7/2; 7/2; 19/5; 4; 15/4; 18/5; 4; 15/4; 4; 39/10; 4; 15/4; ; 7/2; ; 7/2; ; 4
Swansea; 17/2; 17/2; 17/2; 9; 8; 17/2; 19/2; 9; 9; 17/2; 9; 17/2; 10; 9; 15/2; 9; 31/4; 9; 9; 19/2; 39/5; 9; 10; 17/2; 9; ; 19/2; ; 49/5
META; english/premier-league/swansea-v-man-utd; 2017-08-17 14:16:20 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd ; 4/11; 4/11; 4/11; 1/3; 4/11; 4/11; 4/11; 1/3; 7/19; ; 4/11; 4/11; 1/3; 1/3; 4/11; 4/11; 6/17; 6/17; 4/11; 19/50; 4/11; 6/17; 1/3; 1/3; 4/11; ; 4/11; ; 4/11
Draw; 7/2; 18/5; 37/10; 15/4; 4; 4; 19/5; 7/2; 54/13; ; 15/4; 15/4; 7/2; 19/5; 4; 15/4; 18/5; 4; 15/4; 41/10; 39/10; 4; 15/4; ; 7/2; ; 7/2; ; 4
Swansea; 17/2; 17/2; 17/2; 9; 8; 17/2; 19/2; 9; 9; ; 9; 8; 10; 9; 15/2; 9; 31/4; 9; 37/4; 19/2; 39/5; 9; 10; 17/2; 9; ; 19/2; ; 49/5
META; english/premier-league/swansea-v-man-utd; 2017-08-17 18:16:18 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd ; 4/11; 4/11; 4/11; 1/3; 4/11; 4/11; 4/11; 1/3; 7/19; ; 4/11; 4/11; 1/3; 1/3; 4/11; 4/11; 4/11; 6/17; 7/19; 19/50; 3/8; 6/17; 1/3; 1/3; 4/11; ; 4/11; ; 4/11
Draw; 7/2; 18/5; 18/5; 15/4; 4; 4; 15/4; 7/2; 54/13; ; 18/5; 15/4; 7/2; 19/5; 4; 15/4; 15/4; 4; 18/5; 41/10; 39/10; 4; 15/4; ; 7/2; ; 7/2; ; 4
Swansea; 17/2; 17/2; 17/2; 9; 8; 17/2; 19/2; 9; 9; ; 17/2; 8; 10; 9; 15/2; 9; 33/4; 9; 37/4; 19/2; 39/5; 9; 10; 17/2; 9; ; 19/2; ; 19/2
META; english/premier-league/swansea-v-man-utd; 2017-08-17 22:16:16 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd ; 4/11; 4/11; 4/11; 1/3; 4/11; 4/11; 4/11; 1/3; 7/19; 1/3; 4/11; 4/11; 1/3; 1/3; 4/11; 4/11; 4/11; 6/17; 4/11; 39/100; 3/8; 6/17; 1/3; 1/3; 4/11; ; 4/11; ; 4/11
Draw; 7/2; 18/5; 37/10; 15/4; 4; 4; 4; 4; 54/13; ; 15/4; 15/4; 7/2; 4; 4; 15/4; 15/4; 4; 15/4; 4; 39/10; 4; 15/4; ; 7/2; ; 7/2; ; 4
Swansea; 17/2; 8; 17/2; 9; 8; 17/2; 19/2; 9; 9; 9; 9; 9; 10; 9; 15/2; 9; 33/4; 9; 37/4; 19/2; 39/5; 9; 10; 17/2; 9; ; 19/2; ; 9
META; english/premier-league/swansea-v-man-utd; 2017-08-18 02:15:54 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd ; 4/11; 4/11; 1/3; 1/3; 4/11; 4/11; 4/11; 1/3; 7/19; 1/3; 1/3; 4/11; 1/3; 1/3; 7/20; 4/11; 4/11; 6/17; 10/29; 19/50; 6/17; 6/17; 1/3; 1/3; 7/20; ; 4/11; ; 4/11
Draw; 4; 18/5; 15/4; 15/4; 4; 4; 4; 4; 54/13; 15/4; 19/5; 4; 15/4; 4; 15/4; 15/4; 15/4; 4; 39/10; 4; 4; 4; 15/4; 4; 15/4; ; 7/2; ; 4
Swansea; 10; 8; 9; 9; 8; 17/2; 10; 9; 9; 10; 10; 9; 11; 9; 9; 9; 33/4; 9; 39/4; 10; 44/5; 9; 10; 9; 9; ; 10; ; 9
META; english/premier-league/swansea-v-man-utd; 2017-08-18 10:16:04 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd ; 4/11; 4/11; 7/20; 1/3; 4/11; 7/20; 4/11; 1/3; 7/19; 1/3; 1/3; 4/11; 4/11; 1/3; 7/20; 4/11; 4/11; 6/17; 10/29; 37/100; 6/17; 6/17; 1/3; 1/3; 1/3; ; 4/11; ; 4/11
Draw; 4; 19/5; 15/4; 15/4; 4; 4; 4; 4; 54/13; 15/4; 19/5; 4; 15/4; 4; 15/4; 4; 15/4; 4; 39/10; 21/5; 4; 4; 15/4; 4; 15/4; ; 7/2; ; 4
Swansea; 10; 9; 9; 9; 8; 9; 10; 9; 9; 10; 10; 9; 9; 9; 9; 9; 33/4; 9; 39/4; 10; 44/5; 9; 10; 9; 9; ; 10; ; 9
META; english/premier-league/swansea-v-man-utd; 2017-08-18 14:16:15 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd ; 4/11; 4/11; 7/20; 4/11; 4/11; 7/20; 1/3; 1/3; 7/19; 1/3; 1/3; 4/11; 1/3; 1/3; 4/11; 4/11; 4/11; 6/17; 10/29; 9/25; 6/17; 6/17; 1/3; 1/3; 1/3; ; 4/11; ; 4/11
Draw; 4; 19/5; 15/4; 7/2; 4; 4; 4; 4; 54/13; 15/4; 15/4; 15/4; 4; 4; 4; 15/4; 15/4; 4; 50/13; 21/5; 4; 4; 15/4; 4; 15/4; ; 7/2; ; 4
Swansea; 10; 9; 9; 9; 9; 9; 11; 9; 9; 10; 10; 9; 10; 10; 9; 9; 33/4; 9; 10; 21/2; 44/5; 9; 10; 9; 9; ; 10; ; 52/5
META; english/premier-league/swansea-v-man-utd; 2017-08-18 18:16:17 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd ; 4/11; 1/3; 7/20; 4/11; 4/11; 7/20; 1/3; 1/3; 7/19; 1/3; 1/3; 1/3; 1/3; 4/11; 4/11; 1/3; 4/11; 6/17; 10/29; 9/25; 4/11; 6/17; 1/3; 1/3; 1/3; ; 1/3; ; 4/11
Draw; 4; 4; 4; 7/2; 4; 4; 4; 4; 54/13; 15/4; 15/4; 15/4; 4; 19/5; 4; 4; 15/4; 4; 39/10; 21/5; 4; 4; 15/4; 4; 4; ; 7/2; ; 4
Swansea; 10; 10; 10; 9; 9; 10; 11; 10; 9; 9; 10; 10; 10; 9; 9; 10; 33/4; 9; 10; 21/2; 94/11; 9; 10; 9; 9; ; 52/5; ; 52/5
META; english/premier-league/swansea-v-man-utd; 2017-08-18 22:16:15 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd ; 4/11; 1/3; 7/20; 4/11; 4/11; 7/20; 1/3; 4/11; 6/17; 1/3; 1/3; 1/3; 1/3; 1/3; 4/11; 1/3; 4/11; 1/3; 10/29; 9/25; 4/11; 1/3; 1/3; 1/3; 7/20; ; 1/3; ; 4/11
Draw; 4; 4; 19/5; 7/2; 4; 4; 4; 15/4; 41/10; 18/5; 15/4; 15/4; 4; 4; 4; 4; 15/4; 4; 50/13; 41/10; 4; 4; 15/4; 4; 15/4; ; 7/2; ; 4
Swansea; 10; 10; 10; 9; 9; 10; 11; 17/2; 21/2; 9; 10; 10; 10; 10; 9; 10; 33/4; 10; 10; 11; 94/11; 10; 10; 9; 9; ; 52/5; ; 52/5
META; english/premier-league/swansea-v-man-utd; 2017-08-19 02:16:13 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd ; 4/11; 4/11; 4/11; 4/11; 4/11; 7/20; 1/3; 1/3; 6/17; 1/3; 1/3; 1/3; 1/3; 1/3; 4/11; 4/11; 4/11; 1/3; 10/29; 9/25; 4/11; 1/3; 4/11; 1/3; 1/3; ; 1/3; ; 4/11
Draw; 4; 19/5; 19/5; 7/2; 4; 4; 4; 4; 41/10; 18/5; 15/4; 15/4; 4; 4; 4; 15/4; 15/4; 4; 50/13; 41/10; 4; 4; 15/4; 4; 15/4; ; 7/2; ; 4
Swansea; 10; 9; 10; 9; 9; 10; 11; 10; 21/2; 10; 10; 10; 10; 10; 9; 10; 33/4; 10; 21/2; 11; 17/2; 10; 9; 9; 9; ; 52/5; ; 54/5
META; english/premier-league/swansea-v-man-utd; 2017-08-19 10:16:16 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd ; 4/11; 4/11; 2/5; 4/11; 4/11; 4/11; 4/11; 4/11; 6/17; 2/5; 2/5; 2/5; 4/11; 4/11; 2/5; 4/11; 4/11; 1/3; 4/11; 39/100; 7/19; 1/3; 4/11; 2/5; 4/11; ; 4/11; ; 2/5
Draw; 4; 18/5; 15/4; 7/2; 4; 19/5; 4; 7/2; 41/10; 15/4; 19/5; 15/4; 15/4; 4; 4; 15/4; 15/4; 4; 15/4; 4; 39/10; 4; 15/4; 19/5; 7/2; ; 7/2; ; 7/2
Swansea; 10; 17/2; 17/2; 9; 9; 8; 10; 9; 21/2; 17/2; 9; 17/2; 17/2; 10; 8; 9; 33/4; 10; 37/4; 19/2; 83/10; 10; 17/2; 17/2; 17/2; ; 19/2; ; 47/5
META; english/premier-league/swansea-v-man-utd; 2017-08-19 14:16:21 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd ; 4/11; 4/11; 4/11; 2/5; 4/11; 7/20; 4/11; 4/11; 4/11; ; 4/11; 4/11; 4/11; 4/11; 7/20; 4/11; 4/11; 10/29; 10/29; 37/100; 6/17; 10/29; 4/11; 2/5; 7/20; ; ; ; 4/11
Draw; 4; 4; 4; 7/2; 4; 4; 4; 15/4; 21/5; ; 19/5; 15/4; 15/4; 4; 17/4; 4; 15/4; 41/10; 75/19; 21/5; 41/10; 41/10; 4; 17/4; 15/4; ; 7/2; ; 4
Swansea; 10; 17/2; 9; 9; 9; 9; 10; 17/2; 19/2; ; 9; 9; 17/2; 10; 9; 9; 33/4; 19/2; 19/2; 10; 83/10; 19/2; 17/2; 21/2; 9; ; 10; ; 52/5
