META; english/efl-cup/west-ham-v-chelsea; 2016-09-22 16:25:54 GMT+3; 2016-10-25 19:45; e70300-dr003
Chelsea; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
West Ham; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-09-22 20:29:25 GMT+3; 2016-10-25 19:45; e70300-dr003
Chelsea; 5/6; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; ; 5/6; ; 13/15; ; 19/20; ; 19/20; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; 5/2; ; 40/17; ; 12/5; ; 40/17; ; ; ; ; ; ; 
West Ham; 10/3; ; ; ; ; ; ; ; ; ; ; ; 14/5; ; ; 7/2; ; 56/19; ; 11/4; ; 27/10; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-09-23 00:25:56 GMT+3; 2016-10-25 19:45; e70300-dr003
Chelsea; 5/6; ; ; ; ; ; 17/20; ; ; ; ; ; 5/6; ; ; 5/6; ; 5/6; ; 19/20; ; 5/6; ; ; ; ; ; ; 
Draw ; 16/5; 29/10; 31/10; 3; 3; ; 31/10; 11/4; 3; 3; 3; 11/4; 3; 16/5; 16/5; 3; 3; 56/19; 29/10; 14/5; 3; 41/13; 31/10; 56/19; 3; ; 3; ; 3
West Ham; 15/4; 7/2; 19/5; 7/2; 18/5; ; 15/4; 16/5; 7/2; 15/4; 15/4; 7/2; 15/4; 15/4; 15/4; 19/5; 7/2; 15/4; 7/2; 7/2; 7/2; 50/13; 38/11; 15/4; 10/3; ; 7/2; 7/2; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-26 20:24:36 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 7/10; 4/5; 3/4; 8/11; ; 4/5; 4/5; 4/5; 8/11; 3/4; 3/4; 8/11; 3/4; 8/11; 4/5; 10/13; 4/5; 3/4; 8/11; 10/13; 4/5; ; 8/11; 4/5; ; 4/5; 8/11; 4/5
Draw ; 3; 29/10; 3; 14/5; 3; ; 29/10; 11/4; 14/5; 3; 3; 11/4; 3; 16/5; 16/5; 3; 37/13; 56/19; 29/10; 14/5; 37/13; 31/10; ; 56/19; 14/5; ; 14/5; ; 3
West Ham; 7/2; 7/2; 7/2; 16/5; 18/5; ; 10/3; 16/5; 3; 15/4; 7/2; 7/2; 15/4; 15/4; 15/4; 7/2; 16/5; 33/10; 7/2; 7/2; 16/5; 39/11; ; 15/4; 16/5; ; 10/3; 7/2; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-26 21:45:21 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/20; ; ; ; ; ; ; ; ; ; 
West Ham; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 27/10; ; ; ; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-26 23:45:22 GMT+3; 2016-10-26 19:45; In Play; e70300-dr003
West Ham; 1/66; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Chelsea; 150; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 297
